StudentID,Name,FormType,MCQ_Number,Answer,InstructorName,CourseName,Comments,Sentiment,Emotion,Topic
81,Student_81,Online Education,2,B,,,Login okay,Positive,neutral,121
81,Student_81,Online Education,3,C,,,Lectures clear,Positive,neutral,10
81,Student_81,Online Education,4,D,,,Quizzes useful,Positive,neutral,60
81,Student_81,Online Education,5,B,,,Assignments good,Positive,neutral,40
81,Student_81,Online Education,6,A,,,Navigation simple,Neutral,neutral,20
81,Student_81,Online Education,7,C,,,Resources sufficient,Neutral,neutral,43
81,Student_81,Online Education,8,B,,,System stable,Neutral,neutral,7
81,Student_81,Online Education,9,A,,,Access fast,Positive,neutral,66
81,Student_81,Online Education,10,D,,,Overall positive,Positive,joy,2
81,Student_81,Course,1,B,,Course_71,Course structured,Neutral,neutral,12
81,Student_81,Course,2,A,,Course_71,Assignments clear,Positive,neutral,25
81,Student_81,Course,3,D,,Course_71,Examples helpful,Neutral,neutral,34
81,Student_81,Course,4,C,,Course_71,Quizzes engaging,Positive,joy,11
81,Student_81,Course,5,B,,Course_71,Some topics tough,Negative,disgust,122
81,Student_81,Course,6,A,,Course_71,Material useful,Positive,neutral,120
81,Student_81,Course,7,D,,Course_71,Resources okay,Positive,neutral,28
81,Student_81,Course,8,C,,Course_71,Lacked real projects,Positive,neutral,108
81,Student_81,Course,9,B,,Course_71,Applications explained,Neutral,neutral,6
81,Student_81,Course,10,A,,Course_71,Overall good,Positive,joy,22
81,Student_81,Instructor,1,C,Instructor_71,,Instructor clear,Positive,neutral,39
81,Student_81,Instructor,2,B,Instructor_71,,Answered questions,Neutral,neutral,8
81,Student_81,Instructor,3,A,Instructor_71,,Encouraged participation,Neutral,joy,3
81,Student_81,Instructor,4,D,Instructor_71,,Shared examples,Neutral,neutral,9
81,Student_81,Instructor,5,C,Instructor_71,,Sometimes fast,Positive,neutral,18
81,Student_81,Instructor,6,B,Instructor_71,,Provided notes,Neutral,neutral,4
81,Student_81,Instructor,7,D,Instructor_71,,Interactive style,Neutral,neutral,5
81,Student_81,Instructor,8,A,Instructor_71,,Maintained discipline,Neutral,sadness,1
81,Student_81,Instructor,9,C,Instructor_71,,Motivated students,Neutral,neutral,0
81,Student_81,Instructor,10,B,Instructor_71,,Overall positive,Positive,joy,2
82,Student_82,Online Education,1,D,,,Platform slow,Negative,neutral,14
82,Student_82,Online Education,2,B,,,Login issues,Neutral,neutral,76
82,Student_82,Online Education,3,A,,,Lectures confusing,Negative,neutral,113
82,Student_82,Online Education,4,C,,,Quizzes hard,Negative,neutral,101
82,Student_82,Online Education,5,D,,,Assignments irrelevant,Negative,neutral,97
82,Student_82,Online Education,6,B,,,Navigation poor,Negative,sadness,99
82,Student_82,Online Education,7,C,,,Resources outdated,Negative,neutral,33
82,Student_82,Online Education,8,D,,,System unstable,Neutral,neutral,96
82,Student_82,Online Education,9,A,,,Access slow,Negative,neutral,112
82,Student_82,Online Education,10,B,,,Overall poor,Negative,sadness,16
82,Student_82,Course,1,A,,Course_72,Course not structured,Neutral,neutral,12
82,Student_82,Course,2,C,,Course_72,Assignments confusing,Negative,neutral,114
82,Student_82,Course,3,B,,Course_72,Examples unclear,Neutral,neutral,118
82,Student_82,Course,4,D,,Course_72,Quizzes too hard,Negative,surprise,124
82,Student_82,Course,5,A,,Course_72,Content irrelevant,Negative,neutral,123
82,Student_82,Course,6,C,,Course_72,Material not helpful,Neutral,disgust,90
82,Student_82,Course,7,B,,Course_72,Resources missing,Negative,sadness,104
82,Student_82,Course,8,D,,Course_72,Lacked practical work,Neutral,neutral,73
82,Student_82,Course,9,A,,Course_72,Applications missing,Negative,sadness,105
82,Student_82,Course,10,C,,Course_72,Overall poor,Negative,sadness,16
82,Student_82,Instructor,1,D,Instructor_72,,Instructor unclear,Neutral,neutral,106
82,Student_82,Instructor,2,B,Instructor_72,,Answered few questions,Negative,neutral,111
82,Student_82,Instructor,3,C,Instructor_72,,Encouraged little participation,Negative,joy,95
82,Student_82,Instructor,4,A,Instructor_72,,Shared few examples,Negative,neutral,85
82,Student_82,Instructor,5,D,Instructor_72,,Too fast,Positive,neutral,26
82,Student_82,Instructor,6,B,Instructor_72,,Minimal notes,Neutral,neutral,103
82,Student_82,Instructor,7,C,Instructor_72,,Interactive style poor,Negative,neutral,94
82,Student_82,Instructor,8,A,Instructor_72,,Discipline weak,Negative,disgust,110
82,Student_82,Instructor,9,D,Instructor_72,,Motivation lacking,Neutral,neutral,102
82,Student_82,Instructor,10,B,Instructor_72,,Overall poor,Negative,sadness,16
83,Student_83,Online Education,1,A,,,Platform reliable,Neutral,neutral,30
83,Student_83,Online Education,2,B,,,Login okay,Positive,neutral,121
83,Student_83,Online Education,3,C,,,Lectures clear,Positive,neutral,10
83,Student_83,Online Education,4,D,,,Quizzes useful,Positive,neutral,60
83,Student_83,Online Education,5,B,,,Assignments good,Positive,neutral,40
83,Student_83,Online Education,6,A,,,Navigation simple,Neutral,neutral,20
83,Student_83,Online Education,7,C,,,Resources sufficient,Neutral,neutral,43
83,Student_83,Online Education,8,B,,,System stable,Neutral,neutral,7
83,Student_83,Online Education,9,A,,,Access fast,Positive,neutral,66
83,Student_83,Online Education,10,D,,,Overall positive,Positive,joy,2
83,Student_83,Course,1,B,,Course_73,Course structured,Neutral,neutral,12
83,Student_83,Course,2,A,,Course_73,Assignments clear,Positive,neutral,25
83,Student_83,Course,3,D,,Course_73,Examples helpful,Neutral,neutral,34
83,Student_83,Course,4,C,,Course_73,Quizzes engaging,Positive,joy,11
83,Student_83,Course,5,B,,Course_73,Some topics tough,Negative,disgust,122
83,Student_83,Course,6,A,,Course_73,Material useful,Positive,neutral,86
83,Student_83,Course,7,D,,Course_73,Resources okay,Positive,neutral,28
83,Student_83,Course,8,C,,Course_73,Lacked real projects,Positive,neutral,108
83,Student_83,Course,9,B,,Course_73,Applications explained,Neutral,neutral,6
83,Student_83,Course,10,A,,Course_73,Overall good,Positive,joy,22
83,Student_83,Instructor,1,C,Instructor_73,,Instructor clear,Positive,neutral,39
83,Student_83,Instructor,2,B,Instructor_73,,Answered questions,Neutral,neutral,8
83,Student_83,Instructor,3,A,Instructor_73,,Encouraged participation,Neutral,joy,3
83,Student_83,Instructor,4,D,Instructor_73,,Shared examples,Neutral,neutral,9
83,Student_83,Instructor,5,C,Instructor_73,,Sometimes fast,Positive,neutral,18
83,Student_83,Instructor,6,B,Instructor_73,,Provided notes,Neutral,neutral,4
83,Student_83,Instructor,7,D,Instructor_73,,Interactive style,Neutral,neutral,5
83,Student_83,Instructor,8,A,Instructor_73,,Maintained discipline,Neutral,sadness,1
83,Student_83,Instructor,9,C,Instructor_73,,Motivated students,Neutral,neutral,0
83,Student_83,Instructor,10,B,Instructor_73,,Overall positive,Positive,joy,2
84,Student_84,Online Education,1,D,,,Platform slow,Negative,neutral,14
84,Student_84,Online Education,2,B,,,Login issues,Neutral,neutral,76
84,Student_84,Online Education,3,A,,,Lectures confusing,Negative,neutral,113
84,Student_84,Online Education,4,C,,,Quizzes hard,Negative,neutral,101
84,Student_84,Online Education,5,D,,,Assignments irrelevant,Negative,neutral,97
84,Student_84,Online Education,6,B,,,Navigation poor,Negative,sadness,99
84,Student_84,Online Education,7,C,,,Resources outdated,Negative,neutral,33
84,Student_84,Online Education,8,D,,,System unstable,Neutral,neutral,96
84,Student_84,Online Education,9,A,,,Access slow,Negative,neutral,112
84,Student_84,Online Education,10,B,,,Overall poor,Negative,sadness,16
84,Student_84,Course,1,A,,Course_74,Course not structured,Neutral,neutral,12
84,Student_84,Course,2,C,,Course_74,Assignments confusing,Negative,neutral,114
84,Student_84,Course,3,B,,Course_74,Examples unclear,Neutral,neutral,118
84,Student_84,Course,4,D,,Course_74,Quizzes too hard,Negative,surprise,124
84,Student_84,Course,5,A,,Course_74,Content irrelevant,Negative,neutral,123
84,Student_84,Course,6,C,,Course_74,Material not helpful,Neutral,disgust,90
84,Student_84,Course,7,B,,Course_74,Resources missing,Negative,sadness,104
84,Student_84,Course,8,D,,Course_74,Lacked practical work,Neutral,neutral,73
84,Student_84,Course,9,A,,Course_74,Applications missing,Negative,sadness,105
84,Student_84,Course,10,C,,Course_74,Overall poor,Negative,sadness,16
84,Student_84,Instructor,1,D,Instructor_74,,Instructor unclear,Neutral,neutral,106
84,Student_84,Instructor,2,B,Instructor_74,,Answered few questions,Negative,neutral,111
84,Student_84,Instructor,3,C,Instructor_74,,Encouraged little participation,Negative,joy,95
84,Student_84,Instructor,4,A,Instructor_74,,Shared few examples,Negative,neutral,85
84,Student_84,Instructor,5,D,Instructor_74,,Too fast,Positive,neutral,26
84,Student_84,Instructor,6,B,Instructor_74,,Minimal notes,Neutral,neutral,103
84,Student_84,Instructor,7,C,Instructor_74,,Interactive style poor,Negative,neutral,94
84,Student_84,Instructor,8,A,Instructor_74,,Discipline weak,Negative,disgust,110
84,Student_84,Instructor,9,D,Instructor_74,,Motivation lacking,Neutral,neutral,102
84,Student_84,Instructor,10,B,Instructor_74,,Overall poor,Negative,sadness,16
85,Student_85,Online Education,1,A,,,Platform reliable,Neutral,neutral,30
85,Student_85,Online Education,2,B,,,Login okay,Positive,neutral,121
85,Student_85,Online Education,3,C,,,Lectures clear,Positive,neutral,10
85,Student_85,Online Education,4,D,,,Quizzes useful,Positive,neutral,60
85,Student_85,Online Education,5,B,,,Assignments good,Positive,neutral,40
85,Student_85,Online Education,6,A,,,Navigation simple,Neutral,neutral,20
85,Student_85,Online Education,7,C,,,Resources sufficient,Neutral,neutral,43
85,Student_85,Online Education,8,B,,,System stable,Neutral,neutral,7
85,Student_85,Online Education,9,A,,,Access fast,Positive,neutral,66
85,Student_85,Online Education,10,D,,,Overall positive,Positive,joy,2
85,Student_85,Course,1,B,,Course_75,Course structured,Neutral,neutral,12
85,Student_85,Course,2,A,,Course_75,Assignments clear,Positive,neutral,25
85,Student_85,Course,3,D,,Course_75,Examples helpful,Neutral,neutral,34
85,Student_85,Course,4,C,,Course_75,Quizzes engaging,Positive,joy,11
85,Student_85,Course,5,B,,Course_75,Some topics tough,Negative,disgust,122
85,Student_85,Course,6,A,,Course_75,Material useful,Positive,neutral,120
85,Student_85,Course,7,D,,Course_75,Resources okay,Positive,neutral,28
85,Student_85,Course,8,C,,Course_75,Lacked real projects,Positive,neutral,108
85,Student_85,Course,9,B,,Course_75,Applications explained,Neutral,neutral,6
85,Student_85,Course,10,A,,Course_75,Overall good,Positive,joy,22
85,Student_85,Instructor,1,C,Instructor_75,,Instructor clear,Positive,neutral,39
85,Student_85,Instructor,2,B,Instructor_75,,Answered questions,Neutral,neutral,8
85,Student_85,Instructor,3,A,Instructor_75,,Encouraged participation,Neutral,joy,3
85,Student_85,Instructor,4,D,Instructor_75,,Shared examples,Neutral,neutral,9
85,Student_85,Instructor,5,C,Instructor_75,,Sometimes fast,Positive,neutral,18
85,Student_85,Instructor,6,B,Instructor_75,,Provided notes,Neutral,neutral,4
85,Student_85,Instructor,7,D,Instructor_75,,Interactive style,Neutral,neutral,5
85,Student_85,Instructor,8,A,Instructor_75,,Maintained discipline,Neutral,sadness,1
85,Student_85,Instructor,9,C,Instructor_75,,Motivated students,Neutral,neutral,0
85,Student_85,Instructor,10,B,Instructor_75,,Overall positive,Positive,joy,2
86,Student_86,Online Education,1,D,,,Platform slow,Negative,neutral,14
86,Student_86,Online Education,2,B,,,Login issues,Neutral,neutral,76
86,Student_86,Online Education,3,A,,,Lectures confusing,Negative,neutral,113
86,Student_86,Online Education,4,C,,,Quizzes hard,Negative,neutral,101
86,Student_86,Online Education,5,D,,,Assignments irrelevant,Negative,neutral,97
86,Student_86,Online Education,6,B,,,Navigation poor,Negative,sadness,99
86,Student_86,Online Education,7,C,,,Resources outdated,Negative,neutral,33
86,Student_86,Online Education,8,D,,,System unstable,Neutral,neutral,96
86,Student_86,Online Education,9,A,,,Access slow,Negative,neutral,112
86,Student_86,Online Education,10,B,,,Overall poor,Negative,sadness,16
86,Student_86,Course,1,A,,Course_76,Course not structured,Neutral,neutral,12
86,Student_86,Course,2,C,,Course_76,Assignments confusing,Negative,neutral,114
86,Student_86,Course,3,B,,Course_76,Examples unclear,Neutral,neutral,118
86,Student_86,Course,4,D,,Course_76,Quizzes too hard,Negative,surprise,124
86,Student_86,Course,5,A,,Course_76,Content irrelevant,Negative,neutral,123
86,Student_86,Course,6,C,,Course_76,Material not helpful,Neutral,disgust,90
86,Student_86,Course,7,B,,Course_76,Resources missing,Negative,sadness,104
86,Student_86,Course,8,D,,Course_76,Lacked practical work,Neutral,neutral,73
86,Student_86,Course,9,A,,Course_76,Applications missing,Negative,sadness,105
86,Student_86,Course,10,C,,Course_76,Overall poor,Negative,sadness,16
86,Student_86,Instructor,1,D,Instructor_76,,Instructor unclear,Neutral,neutral,106
86,Student_86,Instructor,2,B,Instructor_76,,Answered few questions,Negative,neutral,111
86,Student_86,Instructor,3,C,Instructor_76,,Encouraged little participation,Negative,joy,95
86,Student_86,Instructor,4,A,Instructor_76,,Shared few examples,Negative,neutral,85
86,Student_86,Instructor,5,D,Instructor_76,,Too fast,Positive,neutral,26
86,Student_86,Instructor,6,B,Instructor_76,,Minimal notes,Neutral,neutral,103
86,Student_86,Instructor,7,C,Instructor_76,,Interactive style poor,Negative,neutral,94
86,Student_86,Instructor,8,A,Instructor_76,,Discipline weak,Negative,disgust,110
86,Student_86,Instructor,9,D,Instructor_76,,Motivation lacking,Neutral,neutral,102
86,Student_86,Instructor,10,B,Instructor_76,,Overall poor,Negative,sadness,16
87,Student_87,Online Education,1,A,,,Platform worked well,Neutral,neutral,44
87,Student_87,Online Education,2,B,,,Login smooth,Positive,neutral,21
87,Student_87,Online Education,3,C,,,Lectures clear,Positive,neutral,10
87,Student_87,Online Education,4,D,,,Quizzes helpful,Neutral,neutral,29
87,Student_87,Online Education,5,B,,,Assignments good,Positive,neutral,40
87,Student_87,Online Education,6,C,,,Navigation easy,Positive,neutral,59
87,Student_87,Online Education,7,A,,,Resources sufficient,Neutral,neutral,43
87,Student_87,Online Education,8,B,,,System stable,Neutral,neutral,7
87,Student_87,Online Education,9,C,,,Access fast,Positive,neutral,66
87,Student_87,Online Education,10,D,,,Overall positive,Positive,joy,2
87,Student_87,Course,1,B,,Course_77,Course structured well,Neutral,neutral,12
87,Student_87,Course,2,A,,Course_77,Assignments clear,Positive,neutral,25
87,Student_87,Course,3,D,,Course_77,Examples useful,Positive,neutral,62
87,Student_87,Course,4,C,,Course_77,Quizzes engaging,Positive,joy,11
87,Student_87,Course,5,B,,Course_77,Some topics difficult,Negative,fear,67
87,Student_87,Course,6,A,,Course_77,Material sufficient,Neutral,neutral,-1
87,Student_87,Course,7,D,,Course_77,Lacked case studies,Neutral,neutral,19
87,Student_87,Course,8,C,,Course_77,Resources good,Positive,neutral,28
87,Student_87,Course,9,B,,Course_77,Applications included,Neutral,neutral,98
87,Student_87,Course,10,A,,Course_77,Overall good,Positive,joy,22
87,Student_87,Instructor,1,C,Instructor_77,,Instructor clear,Positive,neutral,39
87,Student_87,Instructor,2,B,Instructor_77,,Answered questions,Neutral,neutral,8
87,Student_87,Instructor,3,A,Instructor_77,,Encouraged participation,Neutral,joy,3
87,Student_87,Instructor,4,D,Instructor_77,,Shared examples,Neutral,neutral,9
87,Student_87,Instructor,5,C,Instructor_77,,Sometimes fast,Positive,neutral,18
87,Student_87,Instructor,6,B,Instructor_77,,Provided notes,Neutral,neutral,4
87,Student_87,Instructor,7,D,Instructor_77,,Interactive style,Neutral,neutral,5
87,Student_87,Instructor,8,A,Instructor_77,,Maintained discipline,Neutral,sadness,1
87,Student_87,Instructor,9,C,Instructor_77,,Motivated students,Neutral,neutral,0
87,Student_87,Instructor,10,B,Instructor_77,,Overall positive,Positive,joy,2
88,Student_88,Online Education,1,D,,,Platform slow,Negative,neutral,14
88,Student_88,Online Education,2,B,,,Login issues,Neutral,neutral,76
88,Student_88,Online Education,3,A,,,Lectures confusing,Negative,neutral,113
88,Student_88,Online Education,4,C,,,Quizzes hard,Negative,neutral,101
88,Student_88,Online Education,5,D,,,Assignments irrelevant,Negative,neutral,97
88,Student_88,Online Education,6,B,,,Navigation poor,Negative,sadness,99
88,Student_88,Online Education,7,C,,,Resources outdated,Negative,neutral,33
88,Student_88,Online Education,8,D,,,System unstable,Neutral,neutral,96
88,Student_88,Online Education,9,A,,,Access slow,Negative,neutral,112
88,Student_88,Online Education,10,B,,,Overall poor,Negative,sadness,16
88,Student_88,Course,1,A,,Course_78,Course unstructured,Neutral,neutral,12
88,Student_88,Course,2,C,,Course_78,Assignments unclear,Neutral,neutral,114
88,Student_88,Course,3,B,,Course_78,Examples confusing,Negative,disgust,118
88,Student_88,Course,4,D,,Course_78,Quizzes difficult,Negative,neutral,101
88,Student_88,Course,5,A,,Course_78,Content irrelevant,Negative,neutral,123
88,Student_88,Course,6,C,,Course_78,Material not helpful,Neutral,disgust,90
88,Student_88,Course,7,B,,Course_78,Resources missing,Negative,sadness,104
88,Student_88,Course,8,D,,Course_78,Lacked practical tasks,Neutral,neutral,73
88,Student_88,Course,9,A,,Course_78,Applications missing,Negative,sadness,105
88,Student_88,Course,10,C,,Course_78,Overall poor,Negative,sadness,16
88,Student_88,Instructor,1,D,Instructor_78,,Instructor unclear,Neutral,neutral,106
88,Student_88,Instructor,2,B,Instructor_78,,Answered few questions,Negative,neutral,111
88,Student_88,Instructor,3,C,Instructor_78,,Encouraged little participation,Negative,joy,95
88,Student_88,Instructor,4,A,Instructor_78,,Shared few examples,Negative,neutral,85
88,Student_88,Instructor,5,D,Instructor_78,,Too fast,Positive,neutral,26
88,Student_88,Instructor,6,B,Instructor_78,,Minimal notes,Neutral,neutral,103
88,Student_88,Instructor,7,C,Instructor_78,,Interactive style poor,Negative,neutral,94
88,Student_88,Instructor,8,A,Instructor_78,,Discipline weak,Negative,disgust,110
88,Student_88,Instructor,9,D,Instructor_78,,Motivation lacking,Neutral,neutral,102
88,Student_88,Instructor,10,B,Instructor_78,,Overall poor,Negative,sadness,16
89,Student_89,Online Education,1,A,,,Platform good,Positive,neutral,44
89,Student_89,Online Education,2,B,,,Login smooth,Positive,neutral,21
89,Student_89,Online Education,3,C,,,Lectures clear,Positive,neutral,10
89,Student_89,Online Education,4,D,,,Quizzes useful,Positive,neutral,60
89,Student_89,Online Education,5,B,,,Assignments relevant,Positive,neutral,97
89,Student_89,Online Education,6,A,,,Navigation easy,Positive,neutral,59
89,Student_89,Online Education,7,C,,,Resources sufficient,Neutral,neutral,43
89,Student_89,Online Education,8,B,,,System stable,Neutral,neutral,7
89,Student_89,Online Education,9,A,,,Access fast,Positive,neutral,66
89,Student_89,Online Education,10,D,,,Overall positive,Positive,joy,2
89,Student_89,Course,1,B,,Course_79,Course structured,Neutral,neutral,12
89,Student_89,Course,2,A,,Course_79,Assignments clear,Positive,neutral,25
89,Student_89,Course,3,D,,Course_79,Examples useful,Positive,neutral,62
89,Student_89,Course,4,C,,Course_79,Quizzes engaging,Positive,joy,11
89,Student_89,Course,5,B,,Course_79,Some topics tough,Negative,disgust,122
89,Student_89,Course,6,A,,Course_79,Material useful,Positive,neutral,120
89,Student_89,Course,7,D,,Course_79,Resources good,Positive,neutral,28
89,Student_89,Course,8,C,,Course_79,Lacked real projects,Positive,neutral,108
89,Student_89,Course,9,B,,Course_79,Applications included,Neutral,neutral,98
89,Student_89,Course,10,A,,Course_79,Overall good,Positive,joy,22
89,Student_89,Instructor,1,C,Instructor_79,,Instructor clear,Positive,neutral,39
89,Student_89,Instructor,2,B,Instructor_79,,Answered questions,Neutral,neutral,8
89,Student_89,Instructor,3,A,Instructor_79,,Encouraged participation,Neutral,joy,95
89,Student_89,Instructor,4,D,Instructor_79,,Shared examples,Neutral,neutral,9
89,Student_89,Instructor,5,C,Instructor_79,,Sometimes fast,Positive,neutral,18
89,Student_89,Instructor,6,B,Instructor_79,,Provided notes,Neutral,neutral,4
89,Student_89,Instructor,7,D,Instructor_79,,Interactive style,Neutral,neutral,5
89,Student_89,Instructor,8,A,Instructor_79,,Maintained discipline,Neutral,sadness,1
89,Student_89,Instructor,9,C,Instructor_79,,Motivated students,Neutral,neutral,0
89,Student_89,Instructor,10,B,Instructor_79,,Overall positive,Positive,joy,2
90,Student_90,Online Education,1,D,,,Platform slow,Negative,neutral,14
90,Student_90,Online Education,2,B,,,Login issues,Neutral,neutral,76
90,Student_90,Online Education,3,A,,,Lectures confusing,Negative,neutral,113
90,Student_90,Online Education,4,C,,,Quizzes hard,Negative,neutral,101
90,Student_90,Online Education,5,D,,,Assignments irrelevant,Negative,neutral,97
90,Student_90,Online Education,6,B,,,Navigation poor,Negative,sadness,99
90,Student_90,Online Education,7,C,,,Resources outdated,Negative,neutral,33
90,Student_90,Online Education,8,D,,,System unstable,Neutral,neutral,96
90,Student_90,Online Education,9,A,,,Access slow,Negative,neutral,112
90,Student_90,Online Education,10,B,,,Overall poor,Negative,sadness,16
90,Student_90,Course,1,A,,Course_80,Course unstructured,Neutral,neutral,12
90,Student_90,Course,2,C,,Course_80,Assignments confusing,Negative,neutral,114
90,Student_90,Course,3,B,,Course_80,Examples unclear,Neutral,neutral,118
90,Student_90,Course,4,D,,Course_80,Quizzes too hard,Negative,surprise,124
90,Student_90,Course,5,A,,Course_80,Content irrelevant,Negative,neutral,123
90,Student_90,Course,6,C,,Course_80,Material not helpful,Neutral,disgust,90
90,Student_90,Course,7,B,,Course_80,Resources missing,Negative,sadness,104
90,Student_90,Course,8,D,,Course_80,Lacked practical tasks,Neutral,neutral,73
90,Student_90,Course,9,A,,Course_80,Applications missing,Negative,sadness,105
90,Student_90,Course,10,C,,Course_80,Overall poor,Negative,sadness,16
90,Student_90,Instructor,1,D,Instructor_80,,Instructor unclear,Neutral,neutral,106
90,Student_90,Instructor,2,B,Instructor_80,,Answered few questions,Negative,neutral,111
90,Student_90,Instructor,3,C,Instructor_80,,Encouraged little participation,Negative,joy,95
90,Student_90,Instructor,4,A,Instructor_80,,Shared few examples,Negative,neutral,85
90,Student_90,Instructor,5,D,Instructor_80,,Too fast,Positive,neutral,26
90,Student_90,Instructor,6,B,Instructor_80,,Minimal notes,Neutral,neutral,103
90,Student_90,Instructor,7,C,Instructor_80,,Interactive style poor,Negative,neutral,94
90,Student_90,Instructor,8,A,Instructor_80,,Discipline weak,Negative,disgust,110
90,Student_90,Instructor,9,D,Instructor_80,,Motivation lacking,Neutral,neutral,102
90,Student_90,Instructor,10,B,Instructor_80,,Overall poor,Negative,sadness,16
91,Student_91,Online Education,1,A,,,Platform smooth,Positive,neutral,49
91,Student_91,Online Education,2,B,,,Login easy,Positive,neutral,61
91,Student_91,Online Education,3,C,,,Lectures clear,Positive,neutral,10
91,Student_91,Online Education,4,D,,,Quizzes useful,Positive,neutral,60
91,Student_91,Online Education,5,B,,,Assignments relevant,Positive,neutral,57
91,Student_91,Online Education,6,C,,,Navigation simple,Neutral,neutral,20
91,Student_91,Online Education,7,A,,,Resources sufficient,Neutral,neutral,43
91,Student_91,Online Education,8,B,,,System stable,Neutral,neutral,96
91,Student_91,Online Education,9,C,,,Access fast,Positive,neutral,66
91,Student_91,Online Education,10,D,,,Overall positive,Positive,joy,2
91,Student_91,Course,1,B,,Course_81,Course structured well,Neutral,neutral,12
91,Student_91,Course,2,A,,Course_81,Assignments clear,Positive,neutral,25
91,Student_91,Course,3,D,,Course_81,Examples useful,Positive,neutral,62
91,Student_91,Course,4,C,,Course_81,Quizzes engaging,Positive,joy,11
91,Student_91,Course,5,B,,Course_81,Topics understandable,Neutral,neutral,89
91,Student_91,Course,6,A,,Course_81,Material good,Positive,neutral,86
91,Student_91,Course,7,D,,Course_81,Resources clear,Positive,neutral,58
91,Student_91,Course,8,C,,Course_81,Lacked case studies,Neutral,neutral,19
91,Student_91,Course,9,B,,Course_81,Applications discussed,Neutral,neutral,6
91,Student_91,Course,10,A,,Course_81,Overall good,Positive,joy,22
91,Student_91,Instructor,1,C,Instructor_81,,Instructor clear,Positive,neutral,39
91,Student_91,Instructor,2,B,Instructor_81,,Answered questions well,Neutral,neutral,8
91,Student_91,Instructor,3,A,Instructor_81,,Encouraged participation,Neutral,joy,3
91,Student_91,Instructor,4,D,Instructor_81,,Shared practical examples,Neutral,neutral,15
91,Student_91,Instructor,5,C,Instructor_81,,Paced lectures good,Positive,neutral,88
91,Student_91,Instructor,6,B,Instructor_81,,Provided notes,Neutral,neutral,4
91,Student_91,Instructor,7,D,Instructor_81,,Interactive style,Neutral,neutral,5
91,Student_91,Instructor,8,A,Instructor_81,,Maintained discipline,Neutral,sadness,1
91,Student_91,Instructor,9,C,Instructor_81,,Motivated students,Neutral,neutral,0
91,Student_91,Instructor,10,B,Instructor_81,,Overall positive,Positive,joy,2
92,Student_92,Online Education,1,B,,,Platform okay,Positive,neutral,-1
92,Student_92,Online Education,2,C,,,Login smooth,Positive,neutral,21
92,Student_92,Online Education,3,A,,,Lectures clear,Positive,neutral,10
92,Student_92,Online Education,4,D,,,Quizzes easy,Positive,neutral,74
92,Student_92,Online Education,5,B,,,Assignments good,Positive,neutral,40
92,Student_92,Online Education,6,A,,,Navigation simple,Neutral,neutral,20
92,Student_92,Online Education,7,C,,,Resources useful,Positive,neutral,119
92,Student_92,Online Education,8,B,,,System stable,Neutral,neutral,7
92,Student_92,Online Education,9,A,,,Access fast,Positive,neutral,66
92,Student_92,Online Education,10,C,,,Overall neutral,Neutral,neutral,2
92,Student_92,Course,1,A,,Course_82,Course structured well,Neutral,neutral,12
92,Student_92,Course,2,B,,Course_82,Assignments clear,Positive,neutral,25
92,Student_92,Course,3,C,,Course_82,Examples good,Positive,neutral,34
92,Student_92,Course,4,D,,Course_82,Quizzes useful,Positive,neutral,60
92,Student_92,Course,5,B,,Course_82,Topics understandable,Neutral,neutral,89
92,Student_92,Course,6,C,,Course_82,Material good,Positive,neutral,86
92,Student_92,Course,7,A,,Course_82,Resources okay,Positive,neutral,28
92,Student_92,Course,8,B,,Course_82,Lacked extra examples,Neutral,neutral,77
92,Student_92,Course,9,C,,Course_82,Applications clear,Positive,neutral,58
92,Student_92,Course,10,D,,Course_82,Overall positive,Positive,joy,2
92,Student_92,Instructor,1,B,Instructor_82,,Instructor clear,Positive,neutral,39
92,Student_92,Instructor,2,A,Instructor_82,,Answered well,Neutral,neutral,24
92,Student_92,Instructor,3,C,Instructor_82,,Encouraged participation,Neutral,joy,3
92,Student_92,Instructor,4,D,Instructor_82,,Shared examples,Neutral,neutral,9
92,Student_92,Instructor,5,B,Instructor_82,,Pace okay,Positive,neutral,32
92,Student_92,Instructor,6,C,Instructor_82,,Provided notes,Neutral,neutral,4
92,Student_92,Instructor,7,A,Instructor_82,,Interactive style good,Positive,neutral,5
92,Student_92,Instructor,8,B,Instructor_82,,Maintained discipline,Neutral,sadness,1
92,Student_92,Instructor,9,C,Instructor_82,,Motivated students,Neutral,neutral,0
92,Student_92,Instructor,10,D,Instructor_82,,Overall positive,Positive,joy,2
93,Student_93,Online Education,1,A,,,Platform good,Positive,neutral,44
93,Student_93,Online Education,2,B,,,Login easy,Positive,neutral,61
93,Student_93,Online Education,3,C,,,Lectures clear,Positive,neutral,10
93,Student_93,Online Education,4,D,,,Quizzes useful,Positive,neutral,60
93,Student_93,Online Education,5,B,,,Assignments relevant,Positive,neutral,57
93,Student_93,Online Education,6,C,,,Navigation simple,Neutral,neutral,20
93,Student_93,Online Education,7,A,,,Resources sufficient,Neutral,neutral,43
93,Student_93,Online Education,8,B,,,System stable,Neutral,neutral,7
93,Student_93,Online Education,9,C,,,Access fast,Positive,neutral,66
93,Student_93,Online Education,10,D,,,Overall positive,Positive,joy,2
93,Student_93,Course,1,B,,Course_83,Course well organized,Neutral,neutral,46
