StudentID,Name,FormType,MCQ_Number,Answer,InstructorName,CourseName,Comments
78,Student_78,Online Education,7,C,,,Resources outdated
78,Student_78,Online Education,8,D,,,System unstable
78,Student_78,Online Education,9,A,,,Access slow
78,Student_78,Online Education,10,B,,,Overall poor

78,Student_78,Course,1,A,,Course_68,Course not structured
78,Student_78,Course,2,C,,Course_68,Assignments confusing
78,Student_78,Course,3,B,,Course_68,Examples unclear
78,Student_78,Course,4,D,,Course_68,Quizzes too hard
78,Student_78,Course,5,A,,Course_68,Content irrelevant
78,Student_78,Course,6,C,,Course_68,Material not helpful
78,Student_78,Course,7,B,,Course_68,Resources missing
78,Student_78,Course,8,D,,Course_68,Lacked practical work
78,Student_78,Course,9,A,,Course_68,Applications missing
78,Student_78,Course,10,C,,Course_68,Overall poor

78,Student_78,Instructor,1,D,Instructor_68,,Instructor not clear
78,Student_78,Instructor,2,B,Instructor_68,,Answered few questions
78,Student_78,Instructor,3,C,Instructor_68,,Encouraged little participation
78,Student_78,Instructor,4,A,Instructor_68,,Shared few examples
78,Student_78,Instructor,5,D,Instructor_68,,Too fast
78,Student_78,Instructor,6,B,Instructor_68,,Minimal notes
78,Student_78,Instructor,7,C,Instructor_68,,Interactive style poor
78,Student_78,Instructor,8,A,Instructor_68,,Discipline weak
78,Student_78,Instructor,9,D,Instructor_68,,Motivation lacking
78,Student_78,Instructor,10,B,Instructor_68,,Overall poor

79,Student_79,Online Education,1,A,,,Platform smooth
79,Student_79,Online Education,2,B,,,Login okay
79,Student_79,Online Education,3,C,,,Lectures clear
79,Student_79,Online Education,4,D,,,Quizzes useful
79,Student_79,Online Education,5,B,,,Assignments good
79,Student_79,Online Education,6,A,,,Navigation simple
79,Student_79,Online Education,7,C,,,Resources sufficient
79,Student_79,Online Education,8,B,,,System stable
79,Student_79,Online Education,9,A,,,Access quick
79,Student_79,Online Education,10,D,,,Overall positive

79,Student_79,Course,1,B,,Course_69,Course structured
79,Student_79,Course,2,A,,Course_69,Assignments clear
79,Student_79,Course,3,D,,Course_69,Examples helpful
79,Student_79,Course,4,C,,Course_69,Quizzes engaging
79,Student_79,Course,5,B,,Course_69,Some topics tough
79,Student_79,Course,6,A,,Course_69,Material useful
79,Student_79,Course,7,D,,Course_69,Resources okay
79,Student_79,Course,8,C,,Course_69,Lacked real projects
79,Student_79,Course,9,B,,Course_69,Applications explained
79,Student_79,Course,10,A,,Course_69,Overall good

79,Student_79,Instructor,1,C,Instructor_69,,Instructor clear
79,Student_79,Instructor,2,B,Instructor_69,,Answered questions
79,Student_79,Instructor,3,A,Instructor_69,,Encouraged participation
79,Student_79,Instructor,4,D,Instructor_69,,Shared examples
79,Student_79,Instructor,5,C,Instructor_69,,Sometimes fast
79,Student_79,Instructor,6,B,Instructor_69,,Provided notes
79,Student_79,Instructor,7,D,Instructor_69,,Interactive style
79,Student_79,Instructor,8,A,Instructor_69,,Maintained discipline
79,Student_79,Instructor,9,C,Instructor_69,,Motivated students
79,Student_79,Instructor,10,B,Instructor_69,,Overall positive

80,Student_80,Online Education,1,D,,,Platform slow
80,Student_80,Online Education,2,B,,,Login issues
80,Student_80,Online Education,3,A,,,Lectures confusing
80,Student_80,Online Education,4,C,,,Quizzes hard
80,Student_80,Online Education,5,D,,,Assignments irrelevant
80,Student_80,Online Education,6,B,,,Navigation poor
80,Student_80,Online Education,7,C,,,Resources outdated
80,Student_80,Online Education,8,D,,,System unstable
80,Student_80,Online Education,9,A,,,Access slow
80,Student_80,Online Education,10,B,,,Overall poor

80,Student_80,Course,1,A,,Course_70,Course not structured
80,Student_80,Course,2,C,,Course_70,Assignments confusing
80,Student_80,Course,3,B,,Course_70,Examples unclear
80,Student_80,Course,4,D,,Course_70,Quizzes too hard
80,Student_80,Course,5,A,,Course_70,Content irrelevant
80,Student_80,Course,6,C,,Course_70,Material not helpful
80,Student_80,Course,7,B,,Course_70,Resources missing
80,Student_80,Course,8,D,,Course_70,Lacked practical work
80,Student_80,Course,9,A,,Course_70,Applications missing
80,Student_80,Course,10,C,,Course_70,Overall poor

80,Student_80,Instructor,1,D,Instructor_70,,Instructor not clear
80,Student_80,Instructor,2,B,Instructor_70,,Answered few questions
80,Student_80,Instructor,3,C,Instructor_70,,Encouraged little participation
80,Student_80,Instructor,4,A,Instructor_70,,Shared few examples
80,Student_80,Instructor,5,D,Instructor_70,,Too fast
80,Student_80,Instructor,6,B,Instructor_70,,Minimal notes
80,Student_80,Instructor,7,C,Instructor_70,,Interactive style poor
80,Student_80,Instructor,8,A,Instructor_70,,Discipline weak
80,Student_80,Instructor,9,D,Instructor_70,,Motivation lacking
80,Student_80,Instructor,10,B,Instructor_70,,Overall poor

81,Student_81,Online Education,1,A,,,Platform reliable
81,Student_81,Online Education,2,B,,,Login okay
81,Student_81,Online Education,3,C,,,Lectures clear
81,Student_81,Online Education,4,D,,,Quizzes useful
81,Student_81,Online Education,5,B,,,Assignments good
81,Student_81,Online Education,6,A,,,Navigation simple
81,Student_81,Online Education,7,C,,,Resources sufficient
81,Student_81,Online Education,8,B,,,System stable
81,Student_81,Online Education,9,A,,,Access fast
81,Student_81,Online Education,10,D,,,Overall positive

81,Student_81,Course,1,B,,Course_71,Course structured
81,Student_81,Course,2,A,,Course_71,Assignments clear
81,Student_81,Course,3,D,,Course_71,Examples helpful
81,Student_81,Course,4,C,,Course_71,Quizzes engaging
81,Student_81,Course,5,B,,Course_71,Some topics tough
81,Student_81,Course,6,A,,Course_71,Material useful
81,Student_81,Course,7,D,,Course_71,Resources okay
81,Student_81,Course,8,C,,Course_71,Lacked real projects
81,Student_81,Course,9,B,,Course_71,Applications explained
81,Student_81,Course,10,A,,Course_71,Overall good

81,Student_81,Instructor,1,C,Instructor_71,,Instructor clear
81,Student_81,Instructor,2,B,Instructor_71,,Answered questions
81,Student_81,Instructor,3,A,Instructor_71,,Encouraged participation
81,Student_81,Instructor,4,D,Instructor_71,,Shared examples
81,Student_81,Instructor,5,C,Instructor_71,,Sometimes fast
81,Student_81,Instructor,6,B,Instructor_71,,Provided notes
81,Student_81,Instructor,7,D,Instructor_71,,Interactive style
81,Student_81,Instructor,8,A,Instructor_71,,Maintained discipline
81,Student_81,Instructor,9,C,Instructor_71,,Motivated students
81,Student_81,Instructor,10,B,Instructor_71,,Overall positive

82,Student_82,Online Education,1,D,,,Platform slow
82,Student_82,Online Education,2,B,,,Login issues
82,Student_82,Online Education,3,A,,,Lectures confusing
82,Student_82,Online Education,4,C,,,Quizzes hard
82,Student_82,Online Education,5,D,,,Assignments irrelevant
82,Student_82,Online Education,6,B,,,Navigation poor
82,Student_82,Online Education,7,C,,,Resources outdated
82,Student_82,Online Education,8,D,,,System unstable
82,Student_82,Online Education,9,A,,,Access slow
82,Student_82,Online Education,10,B,,,Overall poor

82,Student_82,Course,1,A,,Course_72,Course not structured
82,Student_82,Course,2,C,,Course_72,Assignments confusing
82,Student_82,Course,3,B,,Course_72,Examples unclear
82,Student_82,Course,4,D,,Course_72,Quizzes too hard
82,Student_82,Course,5,A,,Course_72,Content irrelevant
82,Student_82,Course,6,C,,Course_72,Material not helpful
82,Student_82,Course,7,B,,Course_72,Resources missing
82,Student_82,Course,8,D,,Course_72,Lacked practical work
82,Student_82,Course,9,A,,Course_72,Applications missing
82,Student_82,Course,10,C,,Course_72,Overall poor

82,Student_82,Instructor,1,D,Instructor_72,,Instructor unclear
82,Student_82,Instructor,2,B,Instructor_72,,Answered few questions
82,Student_82,Instructor,3,C,Instructor_72,,Encouraged little participation
82,Student_82,Instructor,4,A,Instructor_72,,Shared few examples
82,Student_82,Instructor,5,D,Instructor_72,,Too fast
82,Student_82,Instructor,6,B,Instructor_72,,Minimal notes
82,Student_82,Instructor,7,C,Instructor_72,,Interactive style poor
82,Student_82,Instructor,8,A,Instructor_72,,Discipline weak
82,Student_82,Instructor,9,D,Instructor_72,,Motivation lacking
82,Student_82,Instructor,10,B,Instructor_72,,Overall poor

83,Student_83,Online Education,1,A,,,Platform reliable
83,Student_83,Online Education,2,B,,,Login okay
83,Student_83,Online Education,3,C,,,Lectures clear
83,Student_83,Online Education,4,D,,,Quizzes useful
83,Student_83,Online Education,5,B,,,Assignments good
83,Student_83,Online Education,6,A,,,Navigation simple
83,Student_83,Online Education,7,C,,,Resources sufficient
83,Student_83,Online Education,8,B,,,System stable
83,Student_83,Online Education,9,A,,,Access fast
83,Student_83,Online Education,10,D,,,Overall positive

83,Student_83,Course,1,B,,Course_73,Course structured
83,Student_83,Course,2,A,,Course_73,Assignments clear
83,Student_83,Course,3,D,,Course_73,Examples helpful
83,Student_83,Course,4,C,,Course_73,Quizzes engaging
83,Student_83,Course,5,B,,Course_73,Some topics tough
83,Student_83,Course,6,A,,Course_73,Material useful
83,Student_83,Course,7,D,,Course_73,Resources okay
83,Student_83,Course,8,C,,Course_73,Lacked real projects
83,Student_83,Course,9,B,,Course_73,Applications explained
83,Student_83,Course,10,A,,Course_73,Overall good

83,Student_83,Instructor,1,C,Instructor_73,,Instructor clear
83,Student_83,Instructor,2,B,Instructor_73,,Answered questions
83,Student_83,Instructor,3,A,Instructor_73,,Encouraged participation
83,Student_83,Instructor,4,D,Instructor_73,,Shared examples
83,Student_83,Instructor,5,C,Instructor_73,,Sometimes fast
83,Student_83,Instructor,6,B,Instructor_73,,Provided notes
83,Student_83,Instructor,7,D,Instructor_73,,Interactive style
83,Student_83,Instructor,8,A,Instructor_73,,Maintained discipline
83,Student_83,Instructor,9,C,Instructor_73,,Motivated students
83,Student_83,Instructor,10,B,Instructor_73,,Overall positive

84,Student_84,Online Education,1,D,,,Platform slow
84,Student_84,Online Education,2,B,,,Login issues
84,Student_84,Online Education,3,A,,,Lectures confusing
84,Student_84,Online Education,4,C,,,Quizzes hard
84,Student_84,Online Education,5,D,,,Assignments irrelevant
84,Student_84,Online Education,6,B,,,Navigation poor
84,Student_84,Online Education,7,C,,,Resources outdated
84,Student_84,Online Education,8,D,,,System unstable
84,Student_84,Online Education,9,A,,,Access slow
84,Student_84,Online Education,10,B,,,Overall poor

84,Student_84,Course,1,A,,Course_74,Course not structured
84,Student_84,Course,2,C,,Course_74,Assignments confusing
84,Student_84,Course,3,B,,Course_74,Examples unclear
84,Student_84,Course,4,D,,Course_74,Quizzes too hard
84,Student_84,Course,5,A,,Course_74,Content irrelevant
84,Student_84,Course,6,C,,Course_74,Material not helpful
84,Student_84,Course,7,B,,Course_74,Resources missing
84,Student_84,Course,8,D,,Course_74,Lacked practical work
84,Student_84,Course,9,A,,Course_74,Applications missing
84,Student_84,Course,10,C,,Course_74,Overall poor

84,Student_84,Instructor,1,D,Instructor_74,,Instructor unclear
84,Student_84,Instructor,2,B,Instructor_74,,Answered few questions
84,Student_84,Instructor,3,C,Instructor_74,,Encouraged little participation
84,Student_84,Instructor,4,A,Instructor_74,,Shared few examples
84,Student_84,Instructor,5,D,Instructor_74,,Too fast
84,Student_84,Instructor,6,B,Instructor_74,,Minimal notes
84,Student_84,Instructor,7,C,Instructor_74,,Interactive style poor
84,Student_84,Instructor,8,A,Instructor_74,,Discipline weak
84,Student_84,Instructor,9,D,Instructor_74,,Motivation lacking
84,Student_84,Instructor,10,B,Instructor_74,,Overall poor

85,Student_85,Online Education,1,A,,,Platform reliable
85,Student_85,Online Education,2,B,,,Login okay
85,Student_85,Online Education,3,C,,,Lectures clear
85,Student_85,Online Education,4,D,,,Quizzes useful
85,Student_85,Online Education,5,B,,,Assignments good
85,Student_85,Online Education,6,A,,,Navigation simple
85,Student_85,Online Education,7,C,,,Resources sufficient
85,Student_85,Online Education,8,B,,,System stable
85,Student_85,Online Education,9,A,,,Access fast
85,Student_85,Online Education,10,D,,,Overall positive

85,Student_85,Course,1,B,,Course_75,Course structured
85,Student_85,Course,2,A,,Course_75,Assignments clear
85,Student_85,Course,3,D,,Course_75,Examples helpful
85,Student_85,Course,4,C,,Course_75,Quizzes engaging
85,Student_85,Course,5,B,,Course_75,Some topics tough
85,Student_85,Course,6,A,,Course_75,Material useful
85,Student_85,Course,7,D,,Course_75,Resources okay
85,Student_85,Course,8,C,,Course_75,Lacked real projects
85,Student_85,Course,9,B,,Course_75,Applications explained
85,Student_85,Course,10,A,,Course_75,Overall good

85,Student_85,Instructor,1,C,Instructor_75,,Instructor clear
85,Student_85,Instructor,2,B,Instructor_75,,Answered questions
85,Student_85,Instructor,3,A,Instructor_75,,Encouraged participation
85,Student_85,Instructor,4,D,Instructor_75,,Shared examples
85,Student_85,Instructor,5,C,Instructor_75,,Sometimes fast
85,Student_85,Instructor,6,B,Instructor_75,,Provided notes
85,Student_85,Instructor,7,D,Instructor_75,,Interactive style
85,Student_85,Instructor,8,A,Instructor_75,,Maintained discipline
85,Student_85,Instructor,9,C,Instructor_75,,Motivated students
85,Student_85,Instructor,10,B,Instructor_75,,Overall positive

86,Student_86,Online Education,1,D,,,Platform slow
86,Student_86,Online Education,2,B,,,Login issues
86,Student_86,Online Education,3,A,,,Lectures confusing
86,Student_86,Online Education,4,C,,,Quizzes hard
86,Student_86,Online Education,5,D,,,Assignments irrelevant
86,Student_86,Online Education,6,B,,,Navigation poor
86,Student_86,Online Education,7,C,,,Resources outdated
86,Student_86,Online Education,8,D,,,System unstable
86,Student_86,Online Education,9,A,,,Access slow
86,Student_86,Online Education,10,B,,,Overall poor

86,Student_86,Course,1,A,,Course_76,Course not structured
86,Student_86,Course,2,C,,Course_76,Assignments confusing
86,Student_86,Course,3,B,,Course_76,Examples unclear
86,Student_86,Course,4,D,,Course_76,Quizzes too hard
86,Student_86,Course,5,A,,Course_76,Content irrelevant
86,Student_86,Course,6,C,,Course_76,Material not helpful
86,Student_86,Course,7,B,,Course_76,Resources missing
86,Student_86,Course,8,D,,Course_76,Lacked practical work
86,Student_86,Course,9,A,,Course_76,Applications missing
86,Student_86,Course,10,C,,Course_76,Overall poor

86,Student_86,Instructor,1,D,Instructor_76,,Instructor unclear
86,Student_86,Instructor,2,B,Instructor_76,,Answered few questions
86,Student_86,Instructor,3,C,Instructor_76,,Encouraged little participation
86,Student_86,Instructor,4,A,Instructor_76,,Shared few examples
86,Student_86,Instructor,5,D,Instructor_76,,Too fast
86,Student_86,Instructor,6,B,Instructor_76,,Minimal notes
86,Student_86,Instructor,7,C,Instructor_76,,Interactive style poor
86,Student_86,Instructor,8,A,Instructor_76,,Discipline weak
86,Student_86,Instructor,9,D,Instructor_76,,Motivation lacking
86,Student_86,Instructor,10,B,Instructor_76,,Overall poor

87,Student_87,Online Education,1,A,,,Platform worked well
87,Student_87,Online Education,2,B,,,Login smooth
87,Student_87,Online Education,3,C,,,Lectures clear
87,Student_87,Online Education,4,D,,,Quizzes helpful
87,Student_87,Online Education,5,B,,,Assignments good
87,Student_87,Online Education,6,C,,,Navigation easy
87,Student_87,Online Education,7,A,,,Resources sufficient
87,Student_87,Online Education,8,B,,,System stable
87,Student_87,Online Education,9,C,,,Access fast
87,Student_87,Online Education,10,D,,,Overall positive

87,Student_87,Course,1,B,,Course_77,Course structured well
87,Student_87,Course,2,A,,Course_77,Assignments clear
87,Student_87,Course,3,D,,Course_77,Examples useful
87,Student_87,Course,4,C,,Course_77,Quizzes engaging
87,Student_87,Course,5,B,,Course_77,Some topics difficult
87,Student_87,Course,6,A,,Course_77,Material sufficient
87,Student_87,Course,7,D,,Course_77,Lacked case studies
87,Student_87,Course,8,C,,Course_77,Resources good
87,Student_87,Course,9,B,,Course_77,Applications included
87,Student_87,Course,10,A,,Course_77,Overall good

87,Student_87,Instructor,1,C,Instructor_77,,Instructor clear
87,Student_87,Instructor,2,B,Instructor_77,,Answered questions
87,Student_87,Instructor,3,A,Instructor_77,,Encouraged participation
87,Student_87,Instructor,4,D,Instructor_77,,Shared examples
87,Student_87,Instructor,5,C,Instructor_77,,Sometimes fast
87,Student_87,Instructor,6,B,Instructor_77,,Provided notes
87,Student_87,Instructor,7,D,Instructor_77,,Interactive style
87,Student_87,Instructor,8,A,Instructor_77,,Maintained discipline
87,Student_87,Instructor,9,C,Instructor_77,,Motivated students
87,Student_87,Instructor,10,B,Instructor_77,,Overall positive

88,Student_88,Online Education,1,D,,,Platform slow
88,Student_88,Online Education,2,B,,,Login issues
88,Student_88,Online Education,3,A,,,Lectures confusing
88,Student_88,Online Education,4,C,,,Quizzes hard
88,Student_88,Online Education,5,D,,,Assignments irrelevant
88,Student_88,Online Education,6,B,,,Navigation poor
88,Student_88,Online Education,7,C,,,Resources outdated
88,Student_88,Online Education,8,D,,,System unstable
88,Student_88,Online Education,9,A,,,Access slow
88,Student_88,Online Education,10,B,,,Overall poor

88,Student_88,Course,1,A,,Course_78,Course unstructured
88,Student_88,Course,2,C,,Course_78,Assignments unclear
88,Student_88,Course,3,B,,Course_78,Examples confusing
88,Student_88,Course,4,D,,Course_78,Quizzes difficult
88,Student_88,Course,5,A,,Course_78,Content irrelevant
88,Student_88,Course,6,C,,Course_78,Material not helpful
88,Student_88,Course,7,B,,Course_78,Resources missing
88,Student_88,Course,8,D,,Course_78,Lacked practical tasks
88,Student_88,Course,9,A,,Course_78,Applications missing
88,Student_88,Course,10,C,,Course_78,Overall poor

88,Student_88,Instructor,1,D,Instructor_78,,Instructor unclear
88,Student_88,Instructor,2,B,Instructor_78,,Answered few questions
88,Student_88,Instructor,3,C,Instructor_78,,Encouraged little participation
88,Student_88,Instructor,4,A,Instructor_78,,Shared few examples
88,Student_88,Instructor,5,D,Instructor_78,,Too fast
88,Student_88,Instructor,6,B,Instructor_78,,Minimal notes
88,Student_88,Instructor,7,C,Instructor_78,,Interactive style poor
88,Student_88,Instructor,8,A,Instructor_78,,Discipline weak
88,Student_88,Instructor,9,D,Instructor_78,,Motivation lacking
88,Student_88,Instructor,10,B,Instructor_78,,Overall poor

89,Student_89,Online Education,1,A,,,Platform good
89,Student_89,Online Education,2,B,,,Login smooth
89,Student_89,Online Education,3,C,,,Lectures clear
89,Student_89,Online Education,4,D,,,Quizzes useful
89,Student_89,Online Education,5,B,,,Assignments relevant
89,Student_89,Online Education,6,A,,,Navigation easy
89,Student_89,Online Education,7,C,,,Resources sufficient
89,Student_89,Online Education,8,B,,,System stable
89,Student_89,Online Education,9,A,,,Access fast
89,Student_89,Online Education,10,D,,,Overall positive

89,Student_89,Course,1,B,,Course_79,Course structured
89,Student_89,Course,2,A,,Course_79,Assignments clear
89,Student_89,Course,3,D,,Course_79,Examples useful
89,Student_89,Course,4,C,,Course_79,Quizzes engaging
89,Student_89,Course,5,B,,Course_79,Some topics tough
89,Student_89,Course,6,A,,Course_79,Material useful
89,Student_89,Course,7,D,,Course_79,Resources good
89,Student_89,Course,8,C,,Course_79,Lacked real projects
89,Student_89,Course,9,B,,Course_79,Applications included
89,Student_89,Course,10,A,,Course_79,Overall good

89,Student_89,Instructor,1,C,Instructor_79,,Instructor clear
89,Student_89,Instructor,2,B,Instructor_79,,Answered questions
89,Student_89,Instructor,3,A,Instructor_79,,Encouraged participation
89,Student_89,Instructor,4,D,Instructor_79,,Shared examples
89,Student_89,Instructor,5,C,Instructor_79,,Sometimes fast
89,Student_89,Instructor,6,B,Instructor_79,,Provided notes
89,Student_89,Instructor,7,D,Instructor_79,,Interactive style
89,Student_89,Instructor,8,A,Instructor_79,,Maintained discipline
89,Student_89,Instructor,9,C,Instructor_79,,Motivated students
89,Student_89,Instructor,10,B,Instructor_79,,Overall positive

90,Student_90,Online Education,1,D,,,Platform slow
90,Student_90,Online Education,2,B,,,Login issues
90,Student_90,Online Education,3,A,,,Lectures confusing
90,Student_90,Online Education,4,C,,,Quizzes hard
90,Student_90,Online Education,5,D,,,Assignments irrelevant
90,Student_90,Online Education,6,B,,,Navigation poor
90,Student_90,Online Education,7,C,,,Resources outdated
90,Student_90,Online Education,8,D,,,System unstable
90,Student_90,Online Education,9,A,,,Access slow
90,Student_90,Online Education,10,B,,,Overall poor

90,Student_90,Course,1,A,,Course_80,Course unstructured
90,Student_90,Course,2,C,,Course_80,Assignments confusing
90,Student_90,Course,3,B,,Course_80,Examples unclear
90,Student_90,Course,4,D,,Course_80,Quizzes too hard
90,Student_90,Course,5,A,,Course_80,Content irrelevant
90,Student_90,Course,6,C,,Course_80,Material not helpful
90,Student_90,Course,7,B,,Course_80,Resources missing
90,Student_90,Course,8,D,,Course_80,Lacked practical tasks
90,Student_90,Course,9,A,,Course_80,Applications missing
90,Student_90,Course,10,C,,Course_80,Overall poor

90,Student_90,Instructor,1,D,Instructor_80,,Instructor unclear
90,Student_90,Instructor,2,B,Instructor_80,,Answered few questions
90,Student_90,Instructor,3,C,Instructor_80,,Encouraged little participation
90,Student_90,Instructor,4,A,Instructor_80,,Shared few examples
90,Student_90,Instructor,5,D,Instructor_80,,Too fast
90,Student_90,Instructor,6,B,Instructor_80,,Minimal notes
90,Student_90,Instructor,7,C,Instructor_80,,Interactive style poor
90,Student_90,Instructor,8,A,Instructor_80,,Discipline weak
90,Student_90,Instructor,9,D,Instructor_80,,Motivation lacking
90,Student_90,Instructor,10,B,Instructor_80,,Overall poor
91,Student_91,Online Education,1,A,,,Platform smooth
91,Student_91,Online Education,2,B,,,Login easy
91,Student_91,Online Education,3,C,,,Lectures clear
91,Student_91,Online Education,4,D,,,Quizzes useful
91,Student_91,Online Education,5,B,,,Assignments relevant
91,Student_91,Online Education,6,C,,,Navigation simple
91,Student_91,Online Education,7,A,,,Resources sufficient
91,Student_91,Online Education,8,B,,,System stable
91,Student_91,Online Education,9,C,,,Access fast
91,Student_91,Online Education,10,D,,,Overall positive

91,Student_91,Course,1,B,,Course_81,Course structured well
91,Student_91,Course,2,A,,Course_81,Assignments clear
91,Student_91,Course,3,D,,Course_81,Examples useful
91,Student_91,Course,4,C,,Course_81,Quizzes engaging
91,Student_91,Course,5,B,,Course_81,Topics understandable
91,Student_91,Course,6,A,,Course_81,Material good
91,Student_91,Course,7,D,,Course_81,Resources clear
91,Student_91,Course,8,C,,Course_81,Lacked case studies
91,Student_91,Course,9,B,,Course_81,Applications discussed
91,Student_91,Course,10,A,,Course_81,Overall good

91,Student_91,Instructor,1,C,Instructor_81,,Instructor clear
91,Student_91,Instructor,2,B,Instructor_81,,Answered questions well
91,Student_91,Instructor,3,A,Instructor_81,,Encouraged participation
91,Student_91,Instructor,4,D,Instructor_81,,Shared practical examples
91,Student_91,Instructor,5,C,Instructor_81,,Paced lectures good
91,Student_91,Instructor,6,B,Instructor_81,,Provided notes
91,Student_91,Instructor,7,D,Instructor_81,,Interactive style
91,Student_91,Instructor,8,A,Instructor_81,,Maintained discipline
91,Student_91,Instructor,9,C,Instructor_81,,Motivated students
91,Student_91,Instructor,10,B,Instructor_81,,Overall positive

92,Student_92,Online Education,1,B,,,Platform okay
92,Student_92,Online Education,2,C,,,Login smooth
92,Student_92,Online Education,3,A,,,Lectures clear
92,Student_92,Online Education,4,D,,,Quizzes easy
92,Student_92,Online Education,5,B,,,Assignments good
92,Student_92,Online Education,6,A,,,Navigation simple
92,Student_92,Online Education,7,C,,,Resources useful
92,Student_92,Online Education,8,B,,,System stable
92,Student_92,Online Education,9,A,,,Access fast
92,Student_92,Online Education,10,C,,,Overall neutral

92,Student_92,Course,1,A,,Course_82,Course structured well
92,Student_92,Course,2,B,,Course_82,Assignments clear
92,Student_92,Course,3,C,,Course_82,Examples good
92,Student_92,Course,4,D,,Course_82,Quizzes useful
92,Student_92,Course,5,B,,Course_82,Topics understandable
92,Student_92,Course,6,C,,Course_82,Material good
92,Student_92,Course,7,A,,Course_82,Resources okay
92,Student_92,Course,8,B,,Course_82,Lacked extra examples
92,Student_92,Course,9,C,,Course_82,Applications clear
92,Student_92,Course,10,D,,Course_82,Overall positive

92,Student_92,Instructor,1,B,Instructor_82,,Instructor clear
92,Student_92,Instructor,2,A,Instructor_82,,Answered well
92,Student_92,Instructor,3,C,Instructor_82,,Encouraged participation
92,Student_92,Instructor,4,D,Instructor_82,,Shared examples
92,Student_92,Instructor,5,B,Instructor_82,,Pace okay
92,Student_92,Instructor,6,C,Instructor_82,,Provided notes
92,Student_92,Instructor,7,A,Instructor_82,,Interactive style good
92,Student_92,Instructor,8,B,Instructor_82,,Maintained discipline
92,Student_92,Instructor,9,C,Instructor_82,,Motivated students
92,Student_92,Instructor,10,D,Instructor_82,,Overall positive

93,Student_93,Online Education,1,A,,,Platform good
93,Student_93,Online Education,2,B,,,Login easy
93,Student_93,Online Education,3,C,,,Lectures clear
93,Student_93,Online Education,4,D,,,Quizzes useful
93,Student_93,Online Education,5,B,,,Assignments relevant
93,Student_93,Online Education,6,C,,,Navigation simple
93,Student_93,Online Education,7,A,,,Resources sufficient
93,Student_93,Online Education,8,B,,,System stable
93,Student_93,Online Education,9,C,,,Access fast
93,Student_93,Online Education,10,D,,,Overall positive

93,Student_93,Course,1,B,,Course_83,Course well organized
93,Student_93,Course,2,A,,Course_83,Assignments clear
93,Student_93,Course,3,D,,Course_83,Examples useful
93,Student_93,Course,4,C,,Course_83,Quizzes engaging
93,Student_93,Course,5,B,,Course_83,Topics understandable
93,Student_93,Course,6,A,,Course_83,Material good
93,Student_93,Course,7,D,,Course_83,Resources clear
93,Student_93,Course,8,C,,Course_83,Lacked extra examples
93,Student_93,Course,9,B,,Course_83,Applications included
93,Student_93,Course,10,A,,Course_83,Overall positive

93,Student_93,Instructor,1,C,Instructor_83,,Instructor clear
93,Student_93,Instructor,2,B,Instructor_83,,Answered questions
93,Student_93,Instructor,3,A,Instructor_83,,Encouraged participation
93,Student_93,Instructor,4,D,Instructor_83,,Shared examples
93,Student_93,Instructor,5,C,Instructor_83,,Paced lectures good
93,Student_93,Instructor,6,B,Instructor_83,,Provided notes
93,Student_93,Instructor,7,D,Instructor_83,,Interactive style
93,Student_93,Instructor,8,A,Instructor_83,,Maintained discipline
93,Student_93,Instructor,9,C,Instructor_83,,Motivated students
93,Student_93,Instructor,10,B,Instructor_83,,Overall positive

94,Student_94,Online Education,1,B,,,Platform okay
94,Student_94,Online Education,2,C,,,Login smooth
94,Student_94,Online Education,3,A,,,Lectures clear
94,Student_94,Online Education,4,D,,,Quizzes easy
94,Student_94,Online Education,5,B,,,Assignments good
94,Student_94,Online Education,6,A,,,Navigation simple
94,Student_94,Online Education,7,C,,,Resources useful
94,Student_94,Online Education,8,B,,,System stable
94,Student_94,Online Education,9,A,,,Access fast
94,Student_94,Online Education,10,C,,,Overall neutral

94,Student_94,Course,1,A,,Course_84,Course organized
94,Student_94,Course,2,B,,Course_84,Assignments clear
94,Student_94,Course,3,C,,Course_84,Examples useful
94,Student_94,Course,4,D,,Course_84,Quizzes easy
94,Student_94,Course,5,B,,Course_84,Topics understandable
94,Student_94,Course,6,C,,Course_84,Material good
94,Student_94,Course,7,A,,Course_84,Resources okay
94,Student_94,Course,8,B,,Course_84,Lacked extra examples
94,Student_94,Course,9,C,,Course_84,Applications clear
94,Student_94,Course,10,D,,Course_84,Overall positive

94,Student_94,Instructor,1,B,Instructor_84,,Instructor clear
94,Student_94,Instructor,2,A,Instructor_84,,Answered questions
94,Student_94,Instructor,3,C,Instructor_84,,Encouraged participation
94,Student_94,Instructor,4,D,Instructor_84,,Shared examples
94,Student_94,Instructor,5,B,Instructor_84,,Pace okay
94,Student_94,Instructor,6,C,Instructor_84,,Provided notes
94,Student_94,Instructor,7,A,Instructor_84,,Interactive style good
94,Student_94,Instructor,8,B,Instructor_84,,Maintained discipline
94,Student_94,Instructor,9,C,Instructor_84,,Motivated students
94,Student_94,Instructor,10,D,Instructor_84,,Overall positive

95,Student_95,Online Education,1,A,,,Platform good
95,Student_95,Online Education,2,B,,,Login easy
95,Student_95,Online Education,3,C,,,Lectures clear
95,Student_95,Online Education,4,D,,,Quizzes useful
