StudentID,Name,FormType,MCQ_Number,Answer,InstructorName,course,comment,sentiment,Emotion,Topic,batch
81,Student_81,Instructor,5,C,Instructor_71,,Sometimes fast,positive,neutral,18,2023
81,Student_81,Instructor,6,B,Instructor_71,,Provided notes,neutral,neutral,4,2023
81,Student_81,Instructor,7,D,Instructor_71,,Interactive style,neutral,neutral,5,2023
81,Student_81,Instructor,8,A,Instructor_71,,Maintained discipline,neutral,sadness,1,2023
81,Student_81,Instructor,9,C,Instructor_71,,Motivated students,neutral,neutral,0,2023
81,Student_81,Instructor,10,B,Instructor_71,,Overall positive,positive,joy,2,2023
82,Student_82,Online Education,1,D,,,Platform slow,negative,neutral,14,2023
82,Student_82,Online Education,2,B,,,Login issues,neutral,neutral,76,2023
82,Student_82,Online Education,3,A,,,Lectures confusing,negative,neutral,113,2023
82,Student_82,Online Education,4,C,,,Quizzes hard,negative,neutral,101,2023
82,Student_82,Online Education,5,D,,,Assignments irrelevant,negative,neutral,97,2023
82,Student_82,Online Education,6,B,,,Navigation poor,negative,sadness,99,2023
82,Student_82,Online Education,7,C,,,Resources outdated,negative,neutral,33,2023
82,Student_82,Online Education,8,D,,,System unstable,neutral,neutral,96,2023
82,Student_82,Online Education,9,A,,,Access slow,negative,neutral,112,2023
82,Student_82,Online Education,10,B,,,Overall poor,negative,sadness,16,2023
82,Student_82,Course,1,A,,Course_72,Course not structured,neutral,neutral,12,2023
82,Student_82,Course,2,C,,Course_72,Assignments confusing,negative,neutral,114,2023
82,Student_82,Course,3,B,,Course_72,Examples unclear,neutral,neutral,118,2023
82,Student_82,Course,4,D,,Course_72,Quizzes too hard,negative,surprise,124,2023
82,Student_82,Course,5,A,,Course_72,Content irrelevant,negative,neutral,123,2023
82,Student_82,Course,6,C,,Course_72,Material not helpful,neutral,disgust,90,2023
82,Student_82,Course,7,B,,Course_72,Resources missing,negative,sadness,104,2023
82,Student_82,Course,8,D,,Course_72,Lacked practical work,neutral,neutral,73,2023
82,Student_82,Course,9,A,,Course_72,Applications missing,negative,sadness,105,2023
82,Student_82,Course,10,C,,Course_72,Overall poor,negative,sadness,16,2023
82,Student_82,Instructor,1,D,Instructor_72,,Instructor unclear,neutral,neutral,106,2023
82,Student_82,Instructor,2,B,Instructor_72,,Answered few questions,negative,neutral,111,2023
82,Student_82,Instructor,3,C,Instructor_72,,Encouraged little participation,negative,joy,95,2023
82,Student_82,Instructor,4,A,Instructor_72,,Shared few examples,negative,neutral,85,2023
82,Student_82,Instructor,5,D,Instructor_72,,Too fast,positive,neutral,26,2023
82,Student_82,Instructor,6,B,Instructor_72,,Minimal notes,neutral,neutral,103,2023
82,Student_82,Instructor,7,C,Instructor_72,,Interactive style poor,negative,neutral,94,2023
82,Student_82,Instructor,8,A,Instructor_72,,Discipline weak,negative,disgust,110,2023
82,Student_82,Instructor,9,D,Instructor_72,,Motivation lacking,neutral,neutral,102,2023
82,Student_82,Instructor,10,B,Instructor_72,,Overall poor,negative,sadness,16,2023
83,Student_83,Online Education,1,A,,,Platform reliable,neutral,neutral,30,2023
83,Student_83,Online Education,2,B,,,Login okay,positive,neutral,121,2023
83,Student_83,Online Education,3,C,,,Lectures clear,positive,neutral,10,2023
83,Student_83,Online Education,4,D,,,Quizzes useful,positive,neutral,60,2023
83,Student_83,Online Education,5,B,,,Assignments good,positive,neutral,40,2023
83,Student_83,Online Education,6,A,,,Navigation simple,neutral,neutral,20,2023
83,Student_83,Online Education,7,C,,,Resources sufficient,neutral,neutral,43,2023
83,Student_83,Online Education,8,B,,,System stable,neutral,neutral,7,2023
83,Student_83,Online Education,9,A,,,Access fast,positive,neutral,66,2023
83,Student_83,Online Education,10,D,,,Overall positive,positive,joy,2,2023
83,Student_83,Course,1,B,,Course_73,Course structured,neutral,neutral,12,2023
83,Student_83,Course,2,A,,Course_73,Assignments clear,positive,neutral,25,2023
83,Student_83,Course,3,D,,Course_73,Examples helpful,neutral,neutral,34,2023
83,Student_83,Course,4,C,,Course_73,Quizzes engaging,positive,joy,11,2023
83,Student_83,Course,5,B,,Course_73,Some topics tough,negative,disgust,122,2023
83,Student_83,Course,6,A,,Course_73,Material useful,positive,neutral,86,2023
83,Student_83,Course,7,D,,Course_73,Resources okay,positive,neutral,28,2023
83,Student_83,Course,8,C,,Course_73,Lacked real projects,positive,neutral,108,2023
83,Student_83,Course,9,B,,Course_73,Applications explained,neutral,neutral,6,2023
83,Student_83,Course,10,A,,Course_73,Overall good,positive,joy,22,2023
83,Student_83,Instructor,1,C,Instructor_73,,Instructor clear,positive,neutral,39,2023
83,Student_83,Instructor,2,B,Instructor_73,,Answered questions,neutral,neutral,8,2023
83,Student_83,Instructor,3,A,Instructor_73,,Encouraged participation,neutral,joy,3,2023
83,Student_83,Instructor,4,D,Instructor_73,,Shared examples,neutral,neutral,9,2023
83,Student_83,Instructor,5,C,Instructor_73,,Sometimes fast,positive,neutral,18,2023
83,Student_83,Instructor,6,B,Instructor_73,,Provided notes,neutral,neutral,4,2023
83,Student_83,Instructor,7,D,Instructor_73,,Interactive style,neutral,neutral,5,2023
83,Student_83,Instructor,8,A,Instructor_73,,Maintained discipline,neutral,sadness,1,2023
83,Student_83,Instructor,9,C,Instructor_73,,Motivated students,neutral,neutral,0,2023
83,Student_83,Instructor,10,B,Instructor_73,,Overall positive,positive,joy,2,2023
84,Student_84,Online Education,1,D,,,Platform slow,negative,neutral,14,2023
84,Student_84,Online Education,2,B,,,Login issues,neutral,neutral,76,2023
84,Student_84,Online Education,3,A,,,Lectures confusing,negative,neutral,113,2023
84,Student_84,Online Education,4,C,,,Quizzes hard,negative,neutral,101,2023
84,Student_84,Online Education,5,D,,,Assignments irrelevant,negative,neutral,97,2023
84,Student_84,Online Education,6,B,,,Navigation poor,negative,sadness,99,2023
84,Student_84,Online Education,7,C,,,Resources outdated,negative,neutral,33,2023
84,Student_84,Online Education,8,D,,,System unstable,neutral,neutral,96,2023
84,Student_84,Online Education,9,A,,,Access slow,negative,neutral,112,2023
84,Student_84,Online Education,10,B,,,Overall poor,negative,sadness,16,2023
84,Student_84,Course,1,A,,Course_74,Course not structured,neutral,neutral,12,2023
84,Student_84,Course,2,C,,Course_74,Assignments confusing,negative,neutral,114,2023
84,Student_84,Course,3,B,,Course_74,Examples unclear,neutral,neutral,118,2023
84,Student_84,Course,4,D,,Course_74,Quizzes too hard,negative,surprise,124,2023
84,Student_84,Course,5,A,,Course_74,Content irrelevant,negative,neutral,123,2023
84,Student_84,Course,6,C,,Course_74,Material not helpful,neutral,disgust,90,2023
84,Student_84,Course,7,B,,Course_74,Resources missing,negative,sadness,104,2023
84,Student_84,Course,8,D,,Course_74,Lacked practical work,neutral,neutral,73,2023
84,Student_84,Course,9,A,,Course_74,Applications missing,negative,sadness,105,2023
84,Student_84,Course,10,C,,Course_74,Overall poor,negative,sadness,16,2023
84,Student_84,Instructor,1,D,Instructor_74,,Instructor unclear,neutral,neutral,106,2023
84,Student_84,Instructor,2,B,Instructor_74,,Answered few questions,negative,neutral,111,2023
84,Student_84,Instructor,3,C,Instructor_74,,Encouraged little participation,negative,joy,95,2023
84,Student_84,Instructor,4,A,Instructor_74,,Shared few examples,negative,neutral,85,2023
84,Student_84,Instructor,5,D,Instructor_74,,Too fast,positive,neutral,26,2023
84,Student_84,Instructor,6,B,Instructor_74,,Minimal notes,neutral,neutral,103,2023
84,Student_84,Instructor,7,C,Instructor_74,,Interactive style poor,negative,neutral,94,2023
84,Student_84,Instructor,8,A,Instructor_74,,Discipline weak,negative,disgust,110,2023
84,Student_84,Instructor,9,D,Instructor_74,,Motivation lacking,neutral,neutral,102,2023
84,Student_84,Instructor,10,B,Instructor_74,,Overall poor,negative,sadness,16,2023
85,Student_85,Online Education,1,A,,,Platform reliable,neutral,neutral,30,2023
85,Student_85,Online Education,2,B,,,Login okay,positive,neutral,121,2023
85,Student_85,Online Education,3,C,,,Lectures clear,positive,neutral,10,2023
85,Student_85,Online Education,4,D,,,Quizzes useful,positive,neutral,60,2023
85,Student_85,Online Education,5,B,,,Assignments good,positive,neutral,40,2023
85,Student_85,Online Education,6,A,,,Navigation simple,neutral,neutral,20,2023
85,Student_85,Online Education,7,C,,,Resources sufficient,neutral,neutral,43,2023
85,Student_85,Online Education,8,B,,,System stable,neutral,neutral,7,2023
85,Student_85,Online Education,9,A,,,Access fast,positive,neutral,66,2023
85,Student_85,Online Education,10,D,,,Overall positive,positive,joy,2,2023
85,Student_85,Course,1,B,,Course_75,Course structured,neutral,neutral,12,2023
85,Student_85,Course,2,A,,Course_75,Assignments clear,positive,neutral,25,2023
85,Student_85,Course,3,D,,Course_75,Examples helpful,neutral,neutral,34,2023
85,Student_85,Course,4,C,,Course_75,Quizzes engaging,positive,joy,11,2023
85,Student_85,Course,5,B,,Course_75,Some topics tough,negative,disgust,122,2023
85,Student_85,Course,6,A,,Course_75,Material useful,positive,neutral,120,2023
85,Student_85,Course,7,D,,Course_75,Resources okay,positive,neutral,28,2023
85,Student_85,Course,8,C,,Course_75,Lacked real projects,positive,neutral,108,2023
85,Student_85,Course,9,B,,Course_75,Applications explained,neutral,neutral,6,2023
85,Student_85,Course,10,A,,Course_75,Overall good,positive,joy,22,2023
85,Student_85,Instructor,1,C,Instructor_75,,Instructor clear,positive,neutral,39,2023
85,Student_85,Instructor,2,B,Instructor_75,,Answered questions,neutral,neutral,8,2023
85,Student_85,Instructor,3,A,Instructor_75,,Encouraged participation,neutral,joy,3,2023
85,Student_85,Instructor,4,D,Instructor_75,,Shared examples,neutral,neutral,9,2023
85,Student_85,Instructor,5,C,Instructor_75,,Sometimes fast,positive,neutral,18,2023
85,Student_85,Instructor,6,B,Instructor_75,,Provided notes,neutral,neutral,4,2023
85,Student_85,Instructor,7,D,Instructor_75,,Interactive style,neutral,neutral,5,2023
85,Student_85,Instructor,8,A,Instructor_75,,Maintained discipline,neutral,sadness,1,2023
85,Student_85,Instructor,9,C,Instructor_75,,Motivated students,neutral,neutral,0,2023
85,Student_85,Instructor,10,B,Instructor_75,,Overall positive,positive,joy,2,2023
86,Student_86,Online Education,1,D,,,Platform slow,negative,neutral,14,2023
86,Student_86,Online Education,2,B,,,Login issues,neutral,neutral,76,2023
86,Student_86,Online Education,3,A,,,Lectures confusing,negative,neutral,113,2023
86,Student_86,Online Education,4,C,,,Quizzes hard,negative,neutral,101,2023
86,Student_86,Online Education,5,D,,,Assignments irrelevant,negative,neutral,97,2023
86,Student_86,Online Education,6,B,,,Navigation poor,negative,sadness,99,2023
86,Student_86,Online Education,7,C,,,Resources outdated,negative,neutral,33,2023
86,Student_86,Online Education,8,D,,,System unstable,neutral,neutral,96,2023
86,Student_86,Online Education,9,A,,,Access slow,negative,neutral,112,2023
86,Student_86,Online Education,10,B,,,Overall poor,negative,sadness,16,2023
86,Student_86,Course,1,A,,Course_76,Course not structured,neutral,neutral,12,2023
86,Student_86,Course,2,C,,Course_76,Assignments confusing,negative,neutral,114,2023
86,Student_86,Course,3,B,,Course_76,Examples unclear,neutral,neutral,118,2023
86,Student_86,Course,4,D,,Course_76,Quizzes too hard,negative,surprise,124,2023
86,Student_86,Course,5,A,,Course_76,Content irrelevant,negative,neutral,123,2023
86,Student_86,Course,6,C,,Course_76,Material not helpful,neutral,disgust,90,2023
86,Student_86,Course,7,B,,Course_76,Resources missing,negative,sadness,104,2023
86,Student_86,Course,8,D,,Course_76,Lacked practical work,neutral,neutral,73,2023
86,Student_86,Course,9,A,,Course_76,Applications missing,negative,sadness,105,2023
86,Student_86,Course,10,C,,Course_76,Overall poor,negative,sadness,16,2023
86,Student_86,Instructor,1,D,Instructor_76,,Instructor unclear,neutral,neutral,106,2023
86,Student_86,Instructor,2,B,Instructor_76,,Answered few questions,negative,neutral,111,2023
86,Student_86,Instructor,3,C,Instructor_76,,Encouraged little participation,negative,joy,95,2023
86,Student_86,Instructor,4,A,Instructor_76,,Shared few examples,negative,neutral,85,2023
86,Student_86,Instructor,5,D,Instructor_76,,Too fast,positive,neutral,26,2023
86,Student_86,Instructor,6,B,Instructor_76,,Minimal notes,neutral,neutral,103,2023
86,Student_86,Instructor,7,C,Instructor_76,,Interactive style poor,negative,neutral,94,2023
86,Student_86,Instructor,8,A,Instructor_76,,Discipline weak,negative,disgust,110,2023
86,Student_86,Instructor,9,D,Instructor_76,,Motivation lacking,neutral,neutral,102,2023
86,Student_86,Instructor,10,B,Instructor_76,,Overall poor,negative,sadness,16,2023
87,Student_87,Online Education,1,A,,,Platform worked well,neutral,neutral,44,2023
87,Student_87,Online Education,2,B,,,Login smooth,positive,neutral,21,2023
87,Student_87,Online Education,3,C,,,Lectures clear,positive,neutral,10,2023
87,Student_87,Online Education,4,D,,,Quizzes helpful,neutral,neutral,29,2023
87,Student_87,Online Education,5,B,,,Assignments good,positive,neutral,40,2023
87,Student_87,Online Education,6,C,,,Navigation easy,positive,neutral,59,2023
87,Student_87,Online Education,7,A,,,Resources sufficient,neutral,neutral,43,2023
87,Student_87,Online Education,8,B,,,System stable,neutral,neutral,7,2023
87,Student_87,Online Education,9,C,,,Access fast,positive,neutral,66,2023
87,Student_87,Online Education,10,D,,,Overall positive,positive,joy,2,2023
87,Student_87,Course,1,B,,Course_77,Course structured well,neutral,neutral,12,2023
87,Student_87,Course,2,A,,Course_77,Assignments clear,positive,neutral,25,2023
87,Student_87,Course,3,D,,Course_77,Examples useful,positive,neutral,62,2023
87,Student_87,Course,4,C,,Course_77,Quizzes engaging,positive,joy,11,2023
87,Student_87,Course,5,B,,Course_77,Some topics difficult,negative,fear,67,2023
87,Student_87,Course,6,A,,Course_77,Material sufficient,neutral,neutral,-1,2023
87,Student_87,Course,7,D,,Course_77,Lacked case studies,neutral,neutral,19,2023
87,Student_87,Course,8,C,,Course_77,Resources good,positive,neutral,28,2023
87,Student_87,Course,9,B,,Course_77,Applications included,neutral,neutral,98,2023
87,Student_87,Course,10,A,,Course_77,Overall good,positive,joy,22,2023
87,Student_87,Instructor,1,C,Instructor_77,,Instructor clear,positive,neutral,39,2023
87,Student_87,Instructor,2,B,Instructor_77,,Answered questions,neutral,neutral,8,2023
87,Student_87,Instructor,3,A,Instructor_77,,Encouraged participation,neutral,joy,3,2023
87,Student_87,Instructor,4,D,Instructor_77,,Shared examples,neutral,neutral,9,2023
87,Student_87,Instructor,5,C,Instructor_77,,Sometimes fast,positive,neutral,18,2023
87,Student_87,Instructor,6,B,Instructor_77,,Provided notes,neutral,neutral,4,2023
87,Student_87,Instructor,7,D,Instructor_77,,Interactive style,neutral,neutral,5,2023
87,Student_87,Instructor,8,A,Instructor_77,,Maintained discipline,neutral,sadness,1,2023
87,Student_87,Instructor,9,C,Instructor_77,,Motivated students,neutral,neutral,0,2023
87,Student_87,Instructor,10,B,Instructor_77,,Overall positive,positive,joy,2,2023
88,Student_88,Online Education,1,D,,,Platform slow,negative,neutral,14,2023
88,Student_88,Online Education,2,B,,,Login issues,neutral,neutral,76,2023
88,Student_88,Online Education,3,A,,,Lectures confusing,negative,neutral,113,2023
88,Student_88,Online Education,4,C,,,Quizzes hard,negative,neutral,101,2023
88,Student_88,Online Education,5,D,,,Assignments irrelevant,negative,neutral,97,2023
88,Student_88,Online Education,6,B,,,Navigation poor,negative,sadness,99,2023
88,Student_88,Online Education,7,C,,,Resources outdated,negative,neutral,33,2023
88,Student_88,Online Education,8,D,,,System unstable,neutral,neutral,96,2023
88,Student_88,Online Education,9,A,,,Access slow,negative,neutral,112,2023
88,Student_88,Online Education,10,B,,,Overall poor,negative,sadness,16,2023
88,Student_88,Course,1,A,,Course_78,Course unstructured,neutral,neutral,12,2023
88,Student_88,Course,2,C,,Course_78,Assignments unclear,neutral,neutral,114,2023
88,Student_88,Course,3,B,,Course_78,Examples confusing,negative,disgust,118,2023
88,Student_88,Course,4,D,,Course_78,Quizzes difficult,negative,neutral,101,2023
88,Student_88,Course,5,A,,Course_78,Content irrelevant,negative,neutral,123,2023
88,Student_88,Course,6,C,,Course_78,Material not helpful,neutral,disgust,90,2023
88,Student_88,Course,7,B,,Course_78,Resources missing,negative,sadness,104,2023
88,Student_88,Course,8,D,,Course_78,Lacked practical tasks,neutral,neutral,73,2023
88,Student_88,Course,9,A,,Course_78,Applications missing,negative,sadness,105,2023
88,Student_88,Course,10,C,,Course_78,Overall poor,negative,sadness,16,2023
88,Student_88,Instructor,1,D,Instructor_78,,Instructor unclear,neutral,neutral,106,2023
88,Student_88,Instructor,2,B,Instructor_78,,Answered few questions,negative,neutral,111,2023
88,Student_88,Instructor,3,C,Instructor_78,,Encouraged little participation,negative,joy,95,2023
88,Student_88,Instructor,4,A,Instructor_78,,Shared few examples,negative,neutral,85,2023
88,Student_88,Instructor,5,D,Instructor_78,,Too fast,positive,neutral,26,2023
88,Student_88,Instructor,6,B,Instructor_78,,Minimal notes,neutral,neutral,103,2023
88,Student_88,Instructor,7,C,Instructor_78,,Interactive style poor,negative,neutral,94,2023
88,Student_88,Instructor,8,A,Instructor_78,,Discipline weak,negative,disgust,110,2023
88,Student_88,Instructor,9,D,Instructor_78,,Motivation lacking,neutral,neutral,102,2023
88,Student_88,Instructor,10,B,Instructor_78,,Overall poor,negative,sadness,16,2023
89,Student_89,Online Education,1,A,,,Platform good,positive,neutral,44,2023
89,Student_89,Online Education,2,B,,,Login smooth,positive,neutral,21,2023
89,Student_89,Online Education,3,C,,,Lectures clear,positive,neutral,10,2023
89,Student_89,Online Education,4,D,,,Quizzes useful,positive,neutral,60,2023
89,Student_89,Online Education,5,B,,,Assignments relevant,positive,neutral,97,2023
89,Student_89,Online Education,6,A,,,Navigation easy,positive,neutral,59,2023
89,Student_89,Online Education,7,C,,,Resources sufficient,neutral,neutral,43,2023
89,Student_89,Online Education,8,B,,,System stable,neutral,neutral,7,2023
89,Student_89,Online Education,9,A,,,Access fast,positive,neutral,66,2023
89,Student_89,Online Education,10,D,,,Overall positive,positive,joy,2,2023
89,Student_89,Course,1,B,,Course_79,Course structured,neutral,neutral,12,2023
89,Student_89,Course,2,A,,Course_79,Assignments clear,positive,neutral,25,2023
89,Student_89,Course,3,D,,Course_79,Examples useful,positive,neutral,62,2023
89,Student_89,Course,4,C,,Course_79,Quizzes engaging,positive,joy,11,2023
89,Student_89,Course,5,B,,Course_79,Some topics tough,negative,disgust,122,2023
89,Student_89,Course,6,A,,Course_79,Material useful,positive,neutral,120,2023
89,Student_89,Course,7,D,,Course_79,Resources good,positive,neutral,28,2023
89,Student_89,Course,8,C,,Course_79,Lacked real projects,positive,neutral,108,2023
89,Student_89,Course,9,B,,Course_79,Applications included,neutral,neutral,98,2023
89,Student_89,Course,10,A,,Course_79,Overall good,positive,joy,22,2023
89,Student_89,Instructor,1,C,Instructor_79,,Instructor clear,positive,neutral,39,2023
89,Student_89,Instructor,2,B,Instructor_79,,Answered questions,neutral,neutral,8,2023
89,Student_89,Instructor,3,A,Instructor_79,,Encouraged participation,neutral,joy,95,2023
89,Student_89,Instructor,4,D,Instructor_79,,Shared examples,neutral,neutral,9,2023
89,Student_89,Instructor,5,C,Instructor_79,,Sometimes fast,positive,neutral,18,2023
89,Student_89,Instructor,6,B,Instructor_79,,Provided notes,neutral,neutral,4,2023
89,Student_89,Instructor,7,D,Instructor_79,,Interactive style,neutral,neutral,5,2023
89,Student_89,Instructor,8,A,Instructor_79,,Maintained discipline,neutral,sadness,1,2023
89,Student_89,Instructor,9,C,Instructor_79,,Motivated students,neutral,neutral,0,2023
89,Student_89,Instructor,10,B,Instructor_79,,Overall positive,positive,joy,2,2023
90,Student_90,Online Education,1,D,,,Platform slow,negative,neutral,14,2023
90,Student_90,Online Education,2,B,,,Login issues,neutral,neutral,76,2023
90,Student_90,Online Education,3,A,,,Lectures confusing,negative,neutral,113,2023
90,Student_90,Online Education,4,C,,,Quizzes hard,negative,neutral,101,2023
90,Student_90,Online Education,5,D,,,Assignments irrelevant,negative,neutral,97,2023
90,Student_90,Online Education,6,B,,,Navigation poor,negative,sadness,99,2023
90,Student_90,Online Education,7,C,,,Resources outdated,negative,neutral,33,2023
90,Student_90,Online Education,8,D,,,System unstable,neutral,neutral,96,2023
90,Student_90,Online Education,9,A,,,Access slow,negative,neutral,112,2023
90,Student_90,Online Education,10,B,,,Overall poor,negative,sadness,16,2023
90,Student_90,Course,1,A,,Course_80,Course unstructured,neutral,neutral,12,2023
90,Student_90,Course,2,C,,Course_80,Assignments confusing,negative,neutral,114,2023
90,Student_90,Course,3,B,,Course_80,Examples unclear,neutral,neutral,118,2023
90,Student_90,Course,4,D,,Course_80,Quizzes too hard,negative,surprise,124,2023
90,Student_90,Course,5,A,,Course_80,Content irrelevant,negative,neutral,123,2023
90,Student_90,Course,6,C,,Course_80,Material not helpful,neutral,disgust,90,2023
90,Student_90,Course,7,B,,Course_80,Resources missing,negative,sadness,104,2023
90,Student_90,Course,8,D,,Course_80,Lacked practical tasks,neutral,neutral,73,2023
90,Student_90,Course,9,A,,Course_80,Applications missing,negative,sadness,105,2023
90,Student_90,Course,10,C,,Course_80,Overall poor,negative,sadness,16,2023
90,Student_90,Instructor,1,D,Instructor_80,,Instructor unclear,neutral,neutral,106,2023
90,Student_90,Instructor,2,B,Instructor_80,,Answered few questions,negative,neutral,111,2023
90,Student_90,Instructor,3,C,Instructor_80,,Encouraged little participation,negative,joy,95,2023
90,Student_90,Instructor,4,A,Instructor_80,,Shared few examples,negative,neutral,85,2023
90,Student_90,Instructor,5,D,Instructor_80,,Too fast,positive,neutral,26,2023
90,Student_90,Instructor,6,B,Instructor_80,,Minimal notes,neutral,neutral,103,2023
90,Student_90,Instructor,7,C,Instructor_80,,Interactive style poor,negative,neutral,94,2023
90,Student_90,Instructor,8,A,Instructor_80,,Discipline weak,negative,disgust,110,2023
90,Student_90,Instructor,9,D,Instructor_80,,Motivation lacking,neutral,neutral,102,2023
90,Student_90,Instructor,10,B,Instructor_80,,Overall poor,negative,sadness,16,2023
91,Student_91,Online Education,1,A,,,Platform smooth,positive,neutral,49,2023
91,Student_91,Online Education,2,B,,,Login easy,positive,neutral,61,2023
91,Student_91,Online Education,3,C,,,Lectures clear,positive,neutral,10,2023
91,Student_91,Online Education,4,D,,,Quizzes useful,positive,neutral,60,2023
91,Student_91,Online Education,5,B,,,Assignments relevant,positive,neutral,57,2023
91,Student_91,Online Education,6,C,,,Navigation simple,neutral,neutral,20,2023
91,Student_91,Online Education,7,A,,,Resources sufficient,neutral,neutral,43,2023
91,Student_91,Online Education,8,B,,,System stable,neutral,neutral,96,2023
91,Student_91,Online Education,9,C,,,Access fast,positive,neutral,66,2023
91,Student_91,Online Education,10,D,,,Overall positive,positive,joy,2,2023
91,Student_91,Course,1,B,,Course_81,Course structured well,neutral,neutral,12,2023
91,Student_91,Course,2,A,,Course_81,Assignments clear,positive,neutral,25,2023
91,Student_91,Course,3,D,,Course_81,Examples useful,positive,neutral,62,2023
91,Student_91,Course,4,C,,Course_81,Quizzes engaging,positive,joy,11,2023
91,Student_91,Course,5,B,,Course_81,Topics understandable,neutral,neutral,89,2023
91,Student_91,Course,6,A,,Course_81,Material good,positive,neutral,86,2023
91,Student_91,Course,7,D,,Course_81,Resources clear,positive,neutral,58,2023
91,Student_91,Course,8,C,,Course_81,Lacked case studies,neutral,neutral,19,2023
91,Student_91,Course,9,B,,Course_81,Applications discussed,neutral,neutral,6,2023
91,Student_91,Course,10,A,,Course_81,Overall good,positive,joy,22,2023
91,Student_91,Instructor,1,C,Instructor_81,,Instructor clear,positive,neutral,39,2023
91,Student_91,Instructor,2,B,Instructor_81,,Answered questions well,neutral,neutral,8,2023
91,Student_91,Instructor,3,A,Instructor_81,,Encouraged participation,neutral,joy,3,2023
91,Student_91,Instructor,4,D,Instructor_81,,Shared practical examples,neutral,neutral,15,2023
91,Student_91,Instructor,5,C,Instructor_81,,Paced lectures good,positive,neutral,88,2023
91,Student_91,Instructor,6,B,Instructor_81,,Provided notes,neutral,neutral,4,2023
91,Student_91,Instructor,7,D,Instructor_81,,Interactive style,neutral,neutral,5,2023
91,Student_91,Instructor,8,A,Instructor_81,,Maintained discipline,neutral,sadness,1,2023
91,Student_91,Instructor,9,C,Instructor_81,,Motivated students,neutral,neutral,0,2023
91,Student_91,Instructor,10,B,Instructor_81,,Overall positive,positive,joy,2,2023
92,Student_92,Online Education,1,B,,,Platform okay,positive,neutral,-1,2023
92,Student_92,Online Education,2,C,,,Login smooth,positive,neutral,21,2023
92,Student_92,Online Education,3,A,,,Lectures clear,positive,neutral,10,2023
92,Student_92,Online Education,4,D,,,Quizzes easy,positive,neutral,74,2023
92,Student_92,Online Education,5,B,,,Assignments good,positive,neutral,40,2023
92,Student_92,Online Education,6,A,,,Navigation simple,neutral,neutral,20,2023
92,Student_92,Online Education,7,C,,,Resources useful,positive,neutral,119,2023
92,Student_92,Online Education,8,B,,,System stable,neutral,neutral,7,2023
92,Student_92,Online Education,9,A,,,Access fast,positive,neutral,66,2023
92,Student_92,Online Education,10,C,,,Overall neutral,neutral,neutral,2,2023
92,Student_92,Course,1,A,,Course_82,Course structured well,neutral,neutral,12,2023
92,Student_92,Course,2,B,,Course_82,Assignments clear,positive,neutral,25,2023
92,Student_92,Course,3,C,,Course_82,Examples good,positive,neutral,34,2023
92,Student_92,Course,4,D,,Course_82,Quizzes useful,positive,neutral,60,2023
92,Student_92,Course,5,B,,Course_82,Topics understandable,neutral,neutral,89,2023
92,Student_92,Course,6,C,,Course_82,Material good,positive,neutral,86,2023
92,Student_92,Course,7,A,,Course_82,Resources okay,positive,neutral,28,2023
92,Student_92,Course,8,B,,Course_82,Lacked extra examples,neutral,neutral,77,2023
92,Student_92,Course,9,C,,Course_82,Applications clear,positive,neutral,58,2023
92,Student_92,Course,10,D,,Course_82,Overall positive,positive,joy,2,2023
92,Student_92,Instructor,1,B,Instructor_82,,Instructor clear,positive,neutral,39,2023
92,Student_92,Instructor,2,A,Instructor_82,,Answered well,neutral,neutral,24,2023
92,Student_92,Instructor,3,C,Instructor_82,,Encouraged participation,neutral,joy,3,2023
92,Student_92,Instructor,4,D,Instructor_82,,Shared examples,neutral,neutral,9,2023
92,Student_92,Instructor,5,B,Instructor_82,,Pace okay,positive,neutral,32,2023
92,Student_92,Instructor,6,C,Instructor_82,,Provided notes,neutral,neutral,4,2023
92,Student_92,Instructor,7,A,Instructor_82,,Interactive style good,positive,neutral,5,2023
92,Student_92,Instructor,8,B,Instructor_82,,Maintained discipline,neutral,sadness,1,2023
92,Student_92,Instructor,9,C,Instructor_82,,Motivated students,neutral,neutral,0,2023
92,Student_92,Instructor,10,D,Instructor_82,,Overall positive,positive,joy,2,2023
93,Student_93,Online Education,1,A,,,Platform good,positive,neutral,44,2023
93,Student_93,Online Education,2,B,,,Login easy,positive,neutral,61,2023
93,Student_93,Online Education,3,C,,,Lectures clear,positive,neutral,10,2023
93,Student_93,Online Education,4,D,,,Quizzes useful,positive,neutral,60,2023
93,Student_93,Online Education,5,B,,,Assignments relevant,positive,neutral,57,2023
93,Student_93,Online Education,6,C,,,Navigation simple,neutral,neutral,20,2023
93,Student_93,Online Education,7,A,,,Resources sufficient,neutral,neutral,43,2023
93,Student_93,Online Education,8,B,,,System stable,neutral,neutral,7,2023
93,Student_93,Online Education,9,C,,,Access fast,positive,neutral,66,2023
93,Student_93,Online Education,10,D,,,Overall positive,positive,joy,2,2023
93,Student_93,Course,1,B,,Course_83,Course well organized,neutral,neutral,46,2023
93,Student_93,Course,2,A,,Course_83,Assignments clear,positive,neutral,25,2023
93,Student_93,Course,3,D,,Course_83,Examples useful,positive,neutral,62,2023
93,Student_93,Course,4,C,,Course_83,Quizzes engaging,positive,joy,11,2023
93,Student_93,Course,5,B,,Course_83,Topics understandable,neutral,neutral,89,2023
